_id,DISTRICT,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE_ALL_TESTS,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE
"2,117",10,2023-01-13T00:00:00,77.00,0.00,85.00,NULL,77
"2,118",10,2023-01-14T00:00:00,43.00,0.00,58.00,NULL,43
"2,119",10,2023-01-15T00:00:00,62.00,0.00,85.00,NULL,62
"2,120",10,2023-01-16T00:00:00,92.00,0.00,98.00,NULL,92
"2,121",10,2023-01-17T00:00:00,101.00,1.00,156.00,NULL,101
"2,122",10,2023-01-18T00:00:00,105.00,0.00,109.00,NULL,105
"2,123",10,2023-01-19T00:00:00,98.00,0.00,94.00,NULL,98
"2,124",10,2023-01-20T00:00:00,86.00,0.00,69.00,NULL,86
"2,125",10,2023-01-21T00:00:00,38.00,0.00,55.00,NULL,38
"2,126",10,2023-01-22T00:00:00,13.00,0.00,17.00,NULL,13
"2,127",10,2023-01-23T00:00:00,82.00,0.00,96.00,NULL,82
"2,128",10,2023-01-24T00:00:00,41.00,0.00,40.00,NULL,41
"2,129",2,2020-02-26T00:00:00,0.00,0.00,1.00,0.000000,0
"2,130",2,2020-02-27T00:00:00,0.00,0.00,0.00,0.000000,0
"2,131",2,2020-02-28T00:00:00,0.00,0.00,0.00,0.000000,0
"2,132",2,2020-02-29T00:00:00,0.00,0.00,0.00,0.000000,0
"2,133",2,2020-03-01T00:00:00,0.00,0.00,0.00,0.000000,0
"2,134",2,2020-03-02T00:00:00,0.00,0.00,0.00,0.000000,0
"2,135",2,2020-03-03T00:00:00,0.00,0.00,0.00,0.000000,0
"2,136",2,2020-03-04T00:00:00,0.00,0.00,0.00,0.000000,0
"2,137",2,2020-03-05T00:00:00,0.00,0.00,1.00,0.000000,0
"2,138",2,2020-03-06T00:00:00,0.00,0.00,3.00,0.000000,0
"2,139",2,2020-03-07T00:00:00,0.00,0.00,0.00,0.000000,0
"2,140",2,2020-03-08T00:00:00,0.00,0.00,1.00,0.000000,0
"2,141",2,2020-03-09T00:00:00,1.00,0.00,3.00,25.000000,1
"2,142",2,2020-03-10T00:00:00,0.00,0.00,5.00,0.000000,0
"2,143",2,2020-03-11T00:00:00,0.00,0.00,10.00,0.000000,0
"2,144",2,2020-03-12T00:00:00,4.00,0.00,34.00,11.764706,4
"2,145",2,2020-03-13T00:00:00,0.00,0.00,64.00,0.000000,0
"2,146",2,2020-03-14T00:00:00,2.00,0.00,37.00,5.405405,2
"2,147",2,2020-03-15T00:00:00,3.00,0.00,38.00,7.894737,3
"2,148",2,2020-03-16T00:00:00,6.00,0.00,139.00,4.347826,6
"2,149",2,2020-03-17T00:00:00,3.00,0.00,148.00,2.027027,3
"2,150",2,2020-03-18T00:00:00,10.00,0.00,99.00,8.163265,10
"2,151",2,2020-03-19T00:00:00,15.00,0.00,176.00,8.522727,15
"2,152",2,2020-03-20T00:00:00,14.00,0.00,137.00,10.294118,14
"2,153",2,2020-03-21T00:00:00,5.00,0.00,75.00,7.894737,5
"2,154",2,2020-03-22T00:00:00,1.00,0.00,53.00,1.886792,1
"2,155",2,2020-03-23T00:00:00,18.00,1.00,189.00,10.152284,18
"2,156",2,2020-03-24T00:00:00,6.00,0.00,147.00,5.442177,6
"2,157",2,2020-03-25T00:00:00,23.00,0.00,177.00,11.797753,23
"2,158",2,2020-03-26T00:00:00,14.00,0.00,163.00,7.692308,14
"2,159",2,2020-03-27T00:00:00,11.00,0.00,141.00,6.944444,11
"2,160",2,2020-03-28T00:00:00,5.00,0.00,51.00,9.615385,5
"2,161",2,2020-03-29T00:00:00,7.00,1.00,38.00,15.789474,7
"2,162",2,2020-03-30T00:00:00,29.00,1.00,149.00,18.589744,29
"2,163",2,2020-03-31T00:00:00,14.00,0.00,144.00,11.258278,14
"2,164",2,2020-04-01T00:00:00,10.00,1.00,148.00,7.947020,10
"2,165",2,2020-04-02T00:00:00,19.00,0.00,150.00,13.043478,19
"2,166",2,2020-04-03T00:00:00,16.00,0.00,129.00,13.076923,16
"2,167",2,2020-04-04T00:00:00,12.00,0.00,94.00,15.533981,12
"2,168",2,2020-04-05T00:00:00,7.00,1.00,89.00,9.708738,7
"2,169",2,2020-04-06T00:00:00,27.00,0.00,220.00,11.864407,27
"2,170",2,2020-04-07T00:00:00,16.00,0.00,174.00,8.602151,16
"2,171",2,2020-04-08T00:00:00,10.00,1.00,139.00,6.000000,10
"2,172",2,2020-04-09T00:00:00,40.00,0.00,231.00,15.662651,40
"2,173",2,2020-04-10T00:00:00,35.00,1.00,236.00,15.853659,35
"2,174",2,2020-04-11T00:00:00,31.00,1.00,113.00,28.205128,31
"2,175",2,2020-04-12T00:00:00,58.00,1.00,173.00,25.142857,58
"2,176",2,2020-04-13T00:00:00,54.00,1.00,402.00,10.613208,54
"2,177",2,2020-04-14T00:00:00,54.00,0.00,516.00,12.226277,54
"2,178",2,2020-04-15T00:00:00,49.00,2.00,494.00,10.597303,49
"2,179",2,2020-04-16T00:00:00,24.00,0.00,484.00,5.113636,24
"2,180",2,2020-04-17T00:00:00,47.00,1.00,530.00,6.032907,47
"2,181",2,2020-04-18T00:00:00,12.00,1.00,177.00,5.970149,12
"2,182",2,2020-04-19T00:00:00,24.00,1.00,202.00,12.727273,24
"2,183",2,2020-04-20T00:00:00,51.00,0.00,563.00,8.813559,51
"2,184",2,2020-04-21T00:00:00,43.00,1.00,458.00,8.924949,43
"2,185",2,2020-04-22T00:00:00,59.00,3.00,517.00,9.927798,59
"2,186",2,2020-04-23T00:00:00,73.00,0.00,647.00,10.656934,73
"2,187",2,2020-04-24T00:00:00,30.00,2.00,524.00,6.902655,30
"2,188",2,2020-04-25T00:00:00,14.00,3.00,212.00,6.882591,14
"2,189",2,2020-04-26T00:00:00,14.00,2.00,172.00,5.970149,14
"2,190",2,2020-04-27T00:00:00,44.00,4.00,593.00,7.858243,44
"2,191",2,2020-04-28T00:00:00,29.00,0.00,655.00,5.678670,29
"2,192",2,2020-04-29T00:00:00,33.00,0.00,819.00,4.822044,33
"2,193",2,2020-04-30T00:00:00,40.00,3.00,769.00,5.628743,40
"2,194",2,2020-05-01T00:00:00,56.00,3.00,636.00,10.157368,56
"2,195",2,2020-05-02T00:00:00,13.00,2.00,274.00,6.168831,13
"2,196",2,2020-05-03T00:00:00,13.00,6.00,164.00,8.292683,13
"2,197",2,2020-05-04T00:00:00,50.00,0.00,638.00,8.771930,50
"2,198",2,2020-05-05T00:00:00,43.00,5.00,615.00,6.534091,43
"2,199",2,2020-05-06T00:00:00,39.00,0.00,672.00,5.680317,39
"2,200",2,2020-05-07T00:00:00,72.00,1.00,853.00,8.315098,72
"2,201",2,2020-05-08T00:00:00,75.00,1.00,708.00,10.984848,75
"2,202",2,2020-05-09T00:00:00,26.00,2.00,301.00,8.035714,26
"2,203",2,2020-05-10T00:00:00,11.00,1.00,147.00,6.250000,11
"2,204",2,2020-05-11T00:00:00,109.00,4.00,905.00,9.784736,109
"2,205",2,2020-05-12T00:00:00,74.00,2.00,835.00,9.052183,74
"2,206",2,2020-05-13T00:00:00,83.00,2.00,783.00,10.273973,83
"2,207",2,2020-05-14T00:00:00,56.00,1.00,784.00,6.688596,56
"2,208",2,2020-05-15T00:00:00,120.00,1.00,"1,045.00",11.847556,120
"2,209",2,2020-05-16T00:00:00,29.00,1.00,294.00,9.198813,29
"2,210",2,2020-05-17T00:00:00,26.00,0.00,229.00,10.238908,26
"2,211",2,2020-05-18T00:00:00,112.00,3.00,"1,013.00",11.493289,112
"2,212",2,2020-05-19T00:00:00,90.00,2.00,999.00,7.752613,90
"2,213",2,2020-05-20T00:00:00,100.00,2.00,948.00,10.287303,100
"2,214",2,2020-05-21T00:00:00,91.00,2.00,979.00,8.460846,91
"2,215",2,2020-05-22T00:00:00,107.00,0.00,"1,141.00",10.197869,107
"2,216",2,2020-05-23T00:00:00,27.00,1.00,313.00,8.378378,27
"2,217",2,2020-05-24T00:00:00,16.00,0.00,165.00,10.144928,16
"2,218",2,2020-05-25T00:00:00,18.00,0.00,140.00,12.087912,18
"2,219",2,2020-05-26T00:00:00,151.00,1.00,"1,209.00",10.832812,151
"2,220",2,2020-05-27T00:00:00,115.00,0.00,923.00,12.007168,115
"2,221",2,2020-05-28T00:00:00,103.00,2.00,951.00,10.902592,103
"2,222",2,2020-05-29T00:00:00,110.00,2.00,"1,126.00",9.049774,110
"2,223",2,2020-05-30T00:00:00,39.00,4.00,357.00,10.071942,39
"2,224",2,2020-05-31T00:00:00,32.00,2.00,278.00,9.815951,32
"2,225",2,2020-06-01T00:00:00,194.00,1.00,"1,231.00",13.756983,194
"2,226",2,2020-06-02T00:00:00,118.00,1.00,"1,035.00",10.281124,118
"2,227",2,2020-06-03T00:00:00,114.00,1.00,"1,154.00",8.840580,114
"2,228",2,2020-06-04T00:00:00,145.00,1.00,"1,170.00",10.804931,145
"2,229",2,2020-06-05T00:00:00,105.00,4.00,"1,241.00",7.815631,105
"2,230",2,2020-06-06T00:00:00,39.00,0.00,390.00,7.538803,39
"2,231",2,2020-06-07T00:00:00,35.00,0.00,254.00,13.780919,35
"2,232",2,2020-06-08T00:00:00,183.00,1.00,"1,535.00",10.856184,183
"2,233",2,2020-06-09T00:00:00,120.00,2.00,"1,103.00",9.397944,120
"2,234",2,2020-06-10T00:00:00,145.00,2.00,"1,328.00",9.079284,145
"2,235",2,2020-06-11T00:00:00,132.00,3.00,"1,447.00",8.285386,132
"2,236",2,2020-06-12T00:00:00,116.00,0.00,"1,447.00",6.793478,116
"2,237",2,2020-06-13T00:00:00,41.00,1.00,602.00,6.025825,41
"2,238",2,2020-06-14T00:00:00,53.00,2.00,256.00,9.198813,53
"2,239",2,2020-06-15T00:00:00,147.00,2.00,"1,669.00",7.670455,147
"2,240",2,2020-06-16T00:00:00,120.00,0.00,"1,393.00",7.177814,120
"2,241",2,2020-06-17T00:00:00,142.00,3.00,"1,636.00",7.221955,142
"2,242",2,2020-06-18T00:00:00,94.00,3.00,"1,368.00",5.359116,94
"2,243",2,2020-06-19T00:00:00,80.00,0.00,"1,333.00",5.376344,80
"2,244",2,2020-06-20T00:00:00,48.00,3.00,413.00,7.157058,48
"2,245",2,2020-06-21T00:00:00,26.00,0.00,223.00,7.865169,26
"2,246",2,2020-06-22T00:00:00,152.00,3.00,"1,297.00",9.402655,152
"2,247",2,2020-06-23T00:00:00,123.00,1.00,"1,395.00",7.397827,123
"2,248",2,2020-06-24T00:00:00,111.00,1.00,"1,220.00",7.774295,111
"2,249",2,2020-06-25T00:00:00,104.00,2.00,"1,241.00",6.873879,104
"2,250",2,2020-06-26T00:00:00,124.00,3.00,"1,265.00",7.902736,124
"2,251",2,2020-06-27T00:00:00,42.00,3.00,391.00,8.888889,42
"2,252",2,2020-06-28T00:00:00,50.00,1.00,336.00,13.701923,50
"2,253",2,2020-06-29T00:00:00,138.00,0.00,"1,404.00",9.401709,138
"2,254",2,2020-06-30T00:00:00,129.00,2.00,"1,277.00",9.146341,129
"2,255",2,2020-07-01T00:00:00,113.00,1.00,"1,298.00",7.721382,113
"2,256",2,2020-07-02T00:00:00,152.00,0.00,"1,296.00",10.090192,152
"2,257",2,2020-07-03T00:00:00,48.00,2.00,528.00,8.912189,48
"2,258",2,2020-07-04T00:00:00,25.00,2.00,180.00,10.887097,25
"2,259",2,2020-07-05T00:00:00,59.00,7.00,349.00,14.449541,59
"2,260",2,2020-07-06T00:00:00,184.00,5.00,"1,467.00",10.606061,184
"2,261",2,2020-07-07T00:00:00,172.00,2.00,"1,524.00",9.807787,172
"2,262",2,2020-07-08T00:00:00,149.00,2.00,"1,436.00",8.887734,149
"2,263",2,2020-07-09T00:00:00,130.00,4.00,"1,231.00",8.693116,130
"2,264",2,2020-07-10T00:00:00,155.00,0.00,"1,437.00",9.708249,156
"2,265",2,2020-07-11T00:00:00,45.00,4.00,348.00,10.169492,44
"2,266",2,2020-07-12T00:00:00,47.00,3.00,340.00,12.612613,47
"2,267",2,2020-07-13T00:00:00,222.00,0.00,"1,752.00",10.754870,222
"2,268",2,2020-07-14T00:00:00,190.00,2.00,"1,709.00",8.637731,190
"2,269",2,2020-07-15T00:00:00,147.00,2.00,"1,758.00",7.556468,147
"2,270",2,2020-07-16T00:00:00,154.00,4.00,"1,966.00",7.370054,154
"2,271",2,2020-07-17T00:00:00,154.00,4.00,"1,686.00",7.931034,154
"2,272",2,2020-07-18T00:00:00,36.00,2.00,493.00,6.515152,36
"2,273",2,2020-07-19T00:00:00,18.00,3.00,217.00,7.917889,18
"2,274",2,2020-07-20T00:00:00,122.00,3.00,"1,383.00",8.243560,122
"2,275",2,2020-07-21T00:00:00,125.00,1.00,"1,598.00",6.776638,125
"2,276",2,2020-07-22T00:00:00,124.00,5.00,"1,556.00",7.024433,124
"2,277",2,2020-07-23T00:00:00,133.00,1.00,"1,490.00",6.150342,133
"2,278",2,2020-07-24T00:00:00,118.00,5.00,"1,488.00",7.797088,118
"2,279",2,2020-07-25T00:00:00,47.00,5.00,447.00,9.243697,47
"2,280",2,2020-07-26T00:00:00,11.00,3.00,196.00,5.782313,11
"2,281",2,2020-07-27T00:00:00,126.00,0.00,"1,418.00",6.984274,126
"2,282",2,2020-07-28T00:00:00,111.00,1.00,"2,207.00",4.674730,111
"2,283",2,2020-07-29T00:00:00,152.00,5.00,"1,750.00",7.233202,152
"2,284",2,2020-07-30T00:00:00,98.00,1.00,"1,433.00",6.124449,98
"2,285",2,2020-07-31T00:00:00,112.00,0.00,"1,475.00",6.715731,112
"2,286",2,2020-08-01T00:00:00,29.00,3.00,404.00,6.840391,29
"2,287",2,2020-08-02T00:00:00,24.00,1.00,268.00,8.000000,24
"2,288",2,2020-08-03T00:00:00,142.00,1.00,"1,540.00",6.823721,142
"2,289",2,2020-08-04T00:00:00,145.00,6.00,"1,492.00",6.536965,145
"2,290",2,2020-08-05T00:00:00,173.00,0.00,"1,782.00",7.227654,173
"2,291",2,2020-08-06T00:00:00,128.00,2.00,"1,415.00",7.180157,128
"2,292",2,2020-08-07T00:00:00,117.00,2.00,"1,546.00",5.805397,117
"2,293",2,2020-08-08T00:00:00,49.00,1.00,552.00,7.934656,49
"2,294",2,2020-08-09T00:00:00,35.00,1.00,281.00,7.559395,35
"2,295",2,2020-08-10T00:00:00,190.00,2.00,"1,352.00",8.283479,190
"2,296",2,2020-08-11T00:00:00,143.00,2.00,"1,538.00",7.167382,143
"2,297",2,2020-08-12T00:00:00,148.00,1.00,"1,458.00",6.661316,148
"2,298",2,2020-08-13T00:00:00,121.00,5.00,"1,376.00",6.597846,121
"2,299",2,2020-08-14T00:00:00,147.00,1.00,"1,462.00",7.471729,147
"2,300",2,2020-08-15T00:00:00,52.00,3.00,563.00,7.608696,52
"2,301",2,2020-08-16T00:00:00,45.00,0.00,339.00,7.090103,45
"2,302",2,2020-08-17T00:00:00,269.00,2.00,"1,354.00",11.434185,269
"2,303",2,2020-08-18T00:00:00,202.00,1.00,"1,273.00",8.959311,202
"2,304",2,2020-08-19T00:00:00,214.00,1.00,"1,363.00",8.342023,214
"2,305",2,2020-08-20T00:00:00,127.00,4.00,"1,153.00",6.519898,127
"2,306",2,2020-08-21T00:00:00,145.00,1.00,"1,444.00",6.817340,145
"2,307",2,2020-08-22T00:00:00,69.00,0.00,544.00,10.069444,69
"2,308",2,2020-08-23T00:00:00,43.00,1.00,444.00,6.157965,43
"2,309",2,2020-08-24T00:00:00,211.00,3.00,"1,536.00",8.137830,211
"2,310",2,2020-08-25T00:00:00,162.00,0.00,"1,654.00",6.451613,162
"2,311",2,2020-08-26T00:00:00,149.00,1.00,"1,391.00",5.522124,149
"2,312",2,2020-08-27T00:00:00,107.00,3.00,"1,325.00",4.292470,107
"2,313",2,2020-08-28T00:00:00,97.00,0.00,"1,135.00",4.479469,97
"2,314",2,2020-08-29T00:00:00,37.00,1.00,571.00,6.236324,37
"2,315",2,2020-08-30T00:00:00,34.00,1.00,433.00,5.172414,34
"2,316",2,2020-08-31T00:00:00,166.00,1.00,"1,371.00",6.442377,166
"2,317",2,2020-09-01T00:00:00,95.00,1.00,"1,404.00",3.237294,95
"2,318",2,2020-09-02T00:00:00,114.00,1.00,"1,185.00",5.191147,114
"2,319",2,2020-09-03T00:00:00,102.00,1.00,"1,116.00",4.054514,102
"2,320",2,2020-09-04T00:00:00,113.00,1.00,"1,158.00",5.347594,113
"2,321",2,2020-09-05T00:00:00,22.00,1.00,410.00,4.878049,22
"2,322",2,2020-09-06T00:00:00,33.00,0.00,341.00,7.420495,33
"2,323",2,2020-09-07T00:00:00,37.00,1.00,213.00,5.216285,37
"2,324",2,2020-09-08T00:00:00,147.00,1.00,"1,345.00",4.030612,147
"2,325",2,2020-09-09T00:00:00,126.00,2.00,"1,270.00",3.992629,126
"2,326",2,2020-09-10T00:00:00,93.00,0.00,"1,054.00",3.227848,93
"2,327",2,2020-09-11T00:00:00,137.00,0.00,"1,381.00",4.199110,137
"2,328",2,2020-09-12T00:00:00,31.00,0.00,274.00,6.605505,31
"2,329",2,2020-09-13T00:00:00,23.00,1.00,379.00,3.835979,23
"2,330",2,2020-09-14T00:00:00,183.00,0.00,"1,248.00",5.921053,183
"2,331",2,2020-09-15T00:00:00,165.00,1.00,"1,131.00",5.132979,165
"2,332",2,2020-09-16T00:00:00,131.00,0.00,"1,119.00",3.655862,131
"2,333",2,2020-09-17T00:00:00,113.00,5.00,985.00,3.756552,113
"2,334",2,2020-09-18T00:00:00,92.00,2.00,964.00,3.275801,92
"2,335",2,2020-09-19T00:00:00,40.00,3.00,324.00,8.828829,40
"2,336",2,2020-09-20T00:00:00,49.00,0.00,336.00,6.257110,49
"2,337",2,2020-09-21T00:00:00,207.00,2.00,"1,069.00",6.803750,207
"2,338",2,2020-09-22T00:00:00,200.00,3.00,"1,173.00",5.183221,200
"2,339",2,2020-09-23T00:00:00,193.00,2.00,"1,130.00",6.025428,193
"2,340",2,2020-09-24T00:00:00,143.00,1.00,"1,106.00",4.719031,143
"2,341",2,2020-09-25T00:00:00,153.00,3.00,"1,044.00",6.291173,153
"2,342",2,2020-09-26T00:00:00,63.00,3.00,397.00,8.165548,63
"2,343",2,2020-09-27T00:00:00,45.00,5.00,289.00,5.479452,45
"2,344",2,2020-09-28T00:00:00,288.00,2.00,"1,363.00",6.935271,288
"2,345",2,2020-09-29T00:00:00,269.00,1.00,"1,564.00",7.100000,269
"2,346",2,2020-09-30T00:00:00,229.00,1.00,"1,245.00",6.359705,229
"2,347",2,2020-10-01T00:00:00,178.00,5.00,"1,223.00",5.860492,178
"2,348",2,2020-10-02T00:00:00,211.00,9.00,"1,189.00",6.599424,211
"2,349",2,2020-10-03T00:00:00,64.00,2.00,390.00,9.144893,64
"2,350",2,2020-10-04T00:00:00,81.00,4.00,386.00,9.341200,82
"2,351",2,2020-10-05T00:00:00,350.00,2.00,"1,549.00",7.984629,349
"2,352",2,2020-10-06T00:00:00,274.00,4.00,"1,441.00",6.028668,274
"2,353",2,2020-10-07T00:00:00,284.00,4.00,"1,452.00",7.112274,284
"2,354",2,2020-10-08T00:00:00,285.00,10.00,"1,287.00",7.237142,285
"2,355",2,2020-10-09T00:00:00,291.00,4.00,"1,347.00",8.277592,291
"2,356",2,2020-10-10T00:00:00,119.00,1.00,500.00,13.559322,119
"2,357",2,2020-10-11T00:00:00,116.00,6.00,374.00,9.917355,116
"2,358",2,2020-10-12T00:00:00,421.00,3.00,"1,462.00",9.772130,421
"2,359",2,2020-10-13T00:00:00,405.00,5.00,"1,660.00",9.120258,405
"2,360",2,2020-10-14T00:00:00,351.00,1.00,"1,562.00",9.464244,351
"2,361",2,2020-10-15T00:00:00,327.00,7.00,"1,372.00",8.101045,327
"2,362",2,2020-10-16T00:00:00,356.00,2.00,"1,405.00",10.587306,356
"2,363",2,2020-10-17T00:00:00,130.00,3.00,550.00,14.338575,130
"2,364",2,2020-10-18T00:00:00,119.00,5.00,307.00,12.243151,119
"2,365",2,2020-10-19T00:00:00,519.00,1.00,"1,618.00",10.894278,519
"2,366",2,2020-10-20T00:00:00,448.00,9.00,"1,651.00",9.406410,448
"2,367",2,2020-10-21T00:00:00,444.00,4.00,"1,495.00",10.253722,445
"2,368",2,2020-10-22T00:00:00,464.00,5.00,"1,382.00",10.397494,463
"2,369",2,2020-10-23T00:00:00,399.00,7.00,"1,421.00",11.667932,399
"2,370",2,2020-10-24T00:00:00,186.00,6.00,524.00,14.774282,186
"2,371",2,2020-10-25T00:00:00,117.00,4.00,368.00,9.718101,117
"2,372",2,2020-10-26T00:00:00,709.00,12.00,"1,863.00",12.224323,709
"2,373",2,2020-10-27T00:00:00,648.00,8.00,"1,925.00",12.410987,648
"2,374",2,2020-10-28T00:00:00,596.00,2.00,"1,690.00",12.518355,596
"2,375",2,2020-10-29T00:00:00,566.00,6.00,"1,862.00",10.661825,566
"2,376",2,2020-10-30T00:00:00,544.00,8.00,"1,587.00",13.278856,544
"2,377",2,2020-10-31T00:00:00,217.00,3.00,634.00,16.666667,217
"2,378",2,2020-11-01T00:00:00,186.00,12.00,408.00,14.876584,186
"2,379",2,2020-11-02T00:00:00,864.00,8.00,"2,020.00",14.059577,864
"2,380",2,2020-11-03T00:00:00,787.00,5.00,"1,963.00",14.573362,787
"2,381",2,2020-11-04T00:00:00,835.00,5.00,"2,067.00",15.789474,835
"2,382",2,2020-11-05T00:00:00,890.00,6.00,"2,067.00",14.434045,890
"2,383",2,2020-11-06T00:00:00,835.00,9.00,"1,977.00",18.551945,835
"2,384",2,2020-11-07T00:00:00,399.00,7.00,859.00,26.757236,399
"2,385",2,2020-11-08T00:00:00,272.00,8.00,482.00,22.857143,272
"2,386",2,2020-11-09T00:00:00,"1,405.00",5.00,"2,618.00",19.857070,"1,405"
"2,387",2,2020-11-10T00:00:00,"1,385.00",9.00,"2,666.00",20.735740,"1,385"
"2,388",2,2020-11-11T00:00:00,887.00,10.00,"1,912.00",19.676287,887
"2,389",2,2020-11-12T00:00:00,"1,133.00",7.00,"2,381.00",17.817818,"1,133"
"2,390",2,2020-11-13T00:00:00,"1,030.00",5.00,"2,266.00",19.476158,"1,030"
"2,391",2,2020-11-14T00:00:00,414.00,13.00,893.00,25.378788,415
"2,392",2,2020-11-15T00:00:00,183.00,10.00,439.00,17.122186,182
"2,393",2,2020-11-16T00:00:00,"1,192.00",9.00,"2,571.00",16.254205,"1,192"
"2,394",2,2020-11-17T00:00:00,"1,020.00",18.00,"2,504.00",16.227502,"1,020"
"2,395",2,2020-11-18T00:00:00,926.00,13.00,"2,392.00",15.718608,926
"2,396",2,2020-11-19T00:00:00,831.00,8.00,"2,163.00",13.880035,832
"2,397",2,2020-11-20T00:00:00,829.00,14.00,"2,174.00",16.194332,828
"2,398",2,2020-11-21T00:00:00,344.00,6.00,840.00,19.225251,344
"2,399",2,2020-11-22T00:00:00,190.00,14.00,361.00,21.594982,190
"2,400",2,2020-11-23T00:00:00,"1,100.00",16.00,"2,211.00",16.207476,"1,100"
"2,401",2,2020-11-24T00:00:00,848.00,13.00,"1,923.00",16.675480,848
"2,402",2,2020-11-25T00:00:00,746.00,13.00,"1,767.00",13.513514,746
"2,403",2,2020-11-26T00:00:00,80.00,18.00,262.00,13.168724,80
"2,404",2,2020-11-27T00:00:00,556.00,8.00,"1,078.00",18.831169,556
"2,405",2,2020-11-28T00:00:00,428.00,9.00,725.00,29.526124,428
"2,406",2,2020-11-29T00:00:00,277.00,11.00,455.00,25.080128,278
"2,407",2,2020-11-30T00:00:00,"1,102.00",13.00,"1,887.00",16.771939,"1,101"
"2,408",2,2020-12-01T00:00:00,913.00,9.00,"1,754.00",18.053097,913
"2,409",2,2020-12-02T00:00:00,741.00,17.00,"1,723.00",16.819450,741
"2,410",2,2020-12-03T00:00:00,654.00,10.00,"1,472.00",13.770306,654
"2,411",2,2020-12-04T00:00:00,725.00,13.00,"1,505.00",17.931182,725
"2,412",2,2020-12-05T00:00:00,275.00,14.00,604.00,23.656716,275
"2,413",2,2020-12-06T00:00:00,215.00,13.00,351.00,20.439189,215
"2,414",2,2020-12-07T00:00:00,842.00,11.00,"1,715.00",13.690391,842
"2,415",2,2020-12-08T00:00:00,699.00,13.00,"1,529.00",16.244768,699
"2,416",2,2020-12-09T00:00:00,595.00,7.00,"1,374.00",15.170753,595
"2,417",2,2020-12-10T00:00:00,610.00,9.00,"1,250.00",12.531737,610
"2,418",2,2020-12-11T00:00:00,555.00,12.00,"1,329.00",16.481294,555
"2,419",2,2020-12-12T00:00:00,207.00,14.00,522.00,21.706081,207
"2,420",2,2020-12-13T00:00:00,141.00,7.00,260.00,21.276596,141
"2,421",2,2020-12-14T00:00:00,717.00,14.00,"1,449.00",13.374315,717
"2,422",2,2020-12-15T00:00:00,568.00,12.00,"1,278.00",14.662162,568
"2,423",2,2020-12-16T00:00:00,464.00,15.00,"1,090.00",14.333333,464
"2,424",2,2020-12-17T00:00:00,355.00,9.00,"1,065.00",9.271813,355
"2,425",2,2020-12-18T00:00:00,462.00,10.00,"1,012.00",14.602273,462
"2,426",2,2020-12-19T00:00:00,185.00,11.00,438.00,19.844694,185
"2,427",2,2020-12-20T00:00:00,134.00,10.00,287.00,16.767677,134
"2,428",2,2020-12-21T00:00:00,667.00,10.00,"1,352.00",11.948415,667
"2,429",2,2020-12-22T00:00:00,409.00,7.00,937.00,14.746817,409
"2,430",2,2020-12-23T00:00:00,331.00,8.00,940.00,8.841871,331
"2,431",2,2020-12-24T00:00:00,203.00,5.00,507.00,10.734221,203
"2,432",2,2020-12-25T00:00:00,35.00,9.00,72.00,20.270270,35
"2,433",2,2020-12-26T00:00:00,248.00,13.00,513.00,21.739130,248
"2,434",2,2020-12-27T00:00:00,171.00,8.00,287.00,19.517103,171
"2,435",2,2020-12-28T00:00:00,622.00,10.00,"1,136.00",11.794103,622
"2,436",2,2020-12-29T00:00:00,487.00,14.00,895.00,17.447998,487
"2,437",2,2020-12-30T00:00:00,517.00,6.00,"1,107.00",12.901776,517
"2,438",2,2020-12-31T00:00:00,350.00,6.00,693.00,13.921035,351
"2,439",2,2021-01-01T00:00:00,58.00,8.00,154.00,15.560641,57
"2,440",2,2021-01-02T00:00:00,292.00,5.00,482.00,23.324022,292
"2,441",2,2021-01-03T00:00:00,153.00,6.00,285.00,17.423442,153
"2,442",2,2021-01-04T00:00:00,765.00,12.00,"1,598.00",13.254763,765
"2,443",2,2021-01-05T00:00:00,473.00,6.00,"1,217.00",12.330009,473
"2,444",2,2021-01-06T00:00:00,363.00,9.00,919.00,11.417540,364
"2,445",2,2021-01-07T00:00:00,354.00,5.00,977.00,9.139906,353
"2,446",2,2021-01-08T00:00:00,312.00,4.00,905.00,11.918605,312
"2,447",2,2021-01-09T00:00:00,179.00,2.00,445.00,18.608550,179
"2,448",2,2021-01-10T00:00:00,133.00,3.00,247.00,18.969849,133
"2,449",2,2021-01-11T00:00:00,477.00,3.00,"1,159.00",9.340755,477
"2,450",2,2021-01-12T00:00:00,339.00,3.00,929.00,10.109778,339
"2,451",2,2021-01-13T00:00:00,266.00,3.00,"1,052.00",7.569913,266
"2,452",2,2021-01-14T00:00:00,253.00,5.00,974.00,6.051219,253
"2,453",2,2021-01-15T00:00:00,255.00,8.00,868.00,10.224274,255
"2,454",2,2021-01-16T00:00:00,107.00,6.00,344.00,10.573043,107
"2,455",2,2021-01-17T00:00:00,111.00,6.00,243.00,11.700183,111
"2,456",2,2021-01-18T00:00:00,297.00,6.00,"1,057.00",5.903552,297
"2,457",2,2021-01-19T00:00:00,245.00,2.00,970.00,6.113733,245
"2,458",2,2021-01-20T00:00:00,236.00,2.00,853.00,7.142857,236
"2,459",2,2021-01-21T00:00:00,207.00,5.00,891.00,4.979167,207
